album_id,album_name,album_release_date
6tkjU4Umpo79wwkgPMV3nZ,Goodbye & Good Riddance,2018-12-10
6tkjU4Umpo79wwkgPMV3nZ,Goodbye & Good Riddance,2018-12-10
2O9VJaLSnwjZ2HPpMaVoPU,Work Of Art,2023-06-15
6xr2tWr8pg5ndECtOD66lp,Jiggy Forever,2024-04-12
3RShBBcnQmqfmBJgmfz3or,Dealer,2024-04-16
4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06
4iqbFIdGOTzXeDtt9owjQn,WE DON'T TRUST YOU,2024-03-22
7txGsnDSqVMoRl6RQ9XyZP,HEROES & VILLAINS,2022-12-02
4AzPr5SUpNF553eC1d3aRy,BAND4BAND (feat. Lil Baby),2024-05-23
3kS42vslfpYnxWkGN4JvlW,Lungu Boy,2024-08-08
3kS42vslfpYnxWkGN4JvlW,Lungu Boy,2024-08-08
6xtWvj11zaodhnfa7izxCL,JUJU (feat. Shallipopi),2024-08-22
7txGsnDSqVMoRl6RQ9XyZP,HEROES & VILLAINS,2022-12-02
1bE7lrP5TzEIX3UHiwMhKR,alone (Remix),2024-10-04
2DDaN7Pgx9uDPd8IbWWW9H,HEIS,2024-07-10
6EKtDHfQtcqhwIPoZr7jTp,Fi Kan We Kan,2024-10-15
2aM3higgzzkjpJf4EDJ8Gq,Piece of My Heart (feat. Brent Faiyaz),2024-10-18
7yf9ZJyHRbp8sHtpDKfPpt,Harder Than Ever,2018-05-18
2sE6Gv7CIc5jUFffN3zsaS,Kese (Dance),2024-11-15
4gCNyS7pidfK3rKWhB3JOY,FOUR (Deluxe),2014-11-17
224jZ4sUX7OhAuMwaxp86S,Easy On Me,2021-10-14
3RDqXDc1bAETps54MSSOW0,Bangerz (Deluxe Version),2013-10-04
4OTAx9un4e6NfoHuVRiOrC,Love In The Future (Expanded Edition),2013-08-30
2Q9oTK48eb85waX1fFJsvj,The Truth About Love,2012-09-18
2bbhW5ifCwOYM8DMkqoYBF,Native,2014-01-01
2eV6DIPDnGl1idcjww6xyX,This Is Acting (Deluxe Version),2016-10-21
6ZG5lRT77aJ3btmArcykra,Parachutes,2000-07-10
4JDXBZdRPId4devseaAOKH,DECIDE,2022-09-16
4UMjBXcRqIgMZ1XumU2x5T,Dizzy up the Girl,1998-01-01
50ZenUP4O2Q5eCy2NRNvuz,Stick Season,2022-10-14
58ufpQsJ1DS5kq4hhzQDiI,Unorthodox Jukebox,2012-12-07
7p1fX8aUySrBdx4WSYspOu,Midnight Memories (Deluxe),2013-11-25
0Gf1yE895FKK4YWVRuAeg8,Long Way Down (Deluxe),2013-06-24
4JPguzRps3kuWDD5GS6oXr,Memories...Do Not Open,2017-04-07
2sBB17RXTamvj7Ncps15AK,lovely (with Khalid),2018-04-19
5kDmlA2g9Y1YCbNo2Ufxlz,emails i can't send,2022-07-15
3T4tUhGYeRNVUGevb0wThu,÷ (Deluxe),2017-03-03
1CmTOKCeyz1aHH04OwvTPv,Something in the Orange,2022-04-22
1uyf3l2d4XYwiEqAb7t7fX,Doo-Wops & Hooligans,2010-05-11
7oiJYvEJHsmYtrgviAVIBD,Back from the Edge,2016-10-28
493HYe7N5pleudEZRyhE7R,All I Want Is You,2010-11-26
3T4tUhGYeRNVUGevb0wThu,÷ (Deluxe),2017-03-03
0RHX9XECH8IVI3LNgWDpmQ,A Rush of Blood to the Head,2002-08-27
6TwN6Lq9glwnG8kNp6chHY,Skyfall,2012-10-04
33pt9HBdGlAbRGBHQgsZsU,Evolve,2017-06-23
1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23
4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06
2CMlkzFI2oDAy5MbyV7OV5,Kid Krow,2020-03-20
5dGWwsZ9iB2Xc3UKR0gif2,Justice,2021-03-19
2Auw0pTT6EcQdvHNimhLQI,V,2014-09-02
1xn54DMo2qIqBuMqHtUsFd,x (Deluxe Edition),2014-06-21
6sUOosXuYt0oUeczJRbedZ,Handwritten,2015-04-14
4E7bV0pzG0LciBSWTszra6,X&Y,2005-06-07
5Uly85dJHHDfHQCsyUQ8gw,Gettin' Old,2023-03-24
2wiPF3m0ylst0JSk1IvZL8,Divinely Uninspired To A Hellish Extent (Extended Edition),2019-11-22
151w1FgRZfnKZA9FEcg9Z3,Midnights,2022-10-21
3zXjR3y2dUWklKmmp6lEhy,Let Go,2002-06-04
2R7iJz5uaHjLEVnMkloO18,Mylo Xyloto,2011-10-24
1pCA38N6MkLlthXtAOvZTU,JORDI (Deluxe),2021-06-11
1xn54DMo2qIqBuMqHtUsFd,x (Deluxe Edition),2014-06-21
6j6Zgm7vzAZegr48UppFVT,Drops Of Jupiter,2001-03-27
5cH7FqB7JD5q1tJXJ7FHYu,Dance The Night (From Barbie The Album),2023-05-25
04PEOM6kIEeq9lRp1asNP2,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",2022-05-13
2Q9oTK48eb85waX1fFJsvj,The Truth About Love,2012-09-18
5zClcGCSWj926AMjvBNSLc,Songs About Jane: 10th Anniversary Edition,2002-01-01
4rFrdkSWs0dtj0rWPzOk1v,Lukas Graham,2016-04-01
1zHR48K6XtWYm6bhrw4J6C,TAKE TIME,2020-03-27
5D8Rdb09BkmHscEGSWAlA6,Cold Heart (PNAU Remix),2021-08-13
5W98Ab4VvQEuFEE4TIe5fE,Title (Deluxe),2015-01-09
7ARtQpvnPN2ucbmVHngLOs,Until I Found You (Em Beihold Version),2022-04-22
5zClcGCSWj926AMjvBNSLc,Songs About Jane: 10th Anniversary Edition,2002-01-01
7ahctQBwcSxDdP0fRAPo2p,Flicker (Deluxe),2017-10-20
1j5AROUr8rq5xb2CXDIH1c,Lil Boo Thang,2023-08-18
4QLAtpLNUsHEYrcHXmMIZZ,STAY (with Justin Bieber),2021-07-09
5mUdh6YWnUvf0MfklEk1oi,Stuck with U,2020-05-08
6J84szYCnMfzEcvIcfWMFL,Doo-Wops & Hooligans,2010-05-11
6Vip5A5NmEazvKuxj6GLYf,Only Human (Deluxe),2018-03-09
68enXe5XcJdciSDAZr0Alr,Manic,2020-01-17
66JuK41D3LpkbX3HCTGcQk,Leave Before You Love Me,2021-05-21
0V4laGZGshNCpurfIdUhHv,"Oh, What A Life",2014-01-01
2Auw0pTT6EcQdvHNimhLQI,V,2014-09-02
7nEiwcUSwycvC77kZ9ub7c,The Middle,2018-01-23
3YPFaTR7WMi1Hd4NVKdCJx,Rare,2020-01-10
6vdLdzihSWxV8FgWU2GSvA,Late Night Feelings,2019-06-21
7fOmdhRrRohTzToL617xkk,3 Songs At A Time Sampler,2023-01-31
0rmhjUgoVa17LZuS8xWQ3v,Pure Heroine,2013-09-27
0VaAFegRAAn4OCg7p4QjN5,Spirit,2007-01-01
5e7T2qUigzt0oIr50KsOld,Be Not Nobody,2002-04-30
4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09
2ZaX1FdZCwchXl1QZiD4O4,Señorita,2019-06-21
5BvgP623rtvlc0HDcpzquz,Teenage Dream: The Complete Confection,2012-03-12
04G0YylSjvDQZrjOfE5jA5,We Sing. We Dance. We Steal Things.,2008-05-12
2Ir1mtE8K61cCNY5WQyKGV,Camino Palmero,2001-01-01
1HjSyGjmLNjRAKgT9t1cna,Making Mirrors,2011-01-01
3zZSz5VOYSu0jE4MkPCOvN,Girl on Fire (Remixes) - EP,2012-11-18
0E4xv5gPjykrwBgBZzI8XG,Back To Black (Deluxe Edition),2006-01-01
0YZLXTaHLcgl5UdtKDiUXD,Be Alright,2018-06-29
7jPoliCU7TRA13Wro32AOD,Where The Shadow Ends,2019-10-04
7BISGeB7QwhqRIadxuLHfG,Arcade,2019-03-07
0mFDIOqypzHp6Xd0el1hoT,Wildfire,2016-01-01
2eQMC9nJE3f3hCNKlYYHL1,Teenage Dream,2010-01-01
7hwhuEQT4Fp5bzwLlYZtiz,Beautiful Trauma,2017-10-13
6htgf3qv7vGcsdxLCDxKp8,Night Visions,2012-09-04
5hgwPA78vCrhEDaTazNMyR,If You Love Her,2020-09-30
1qyjZGIeeLJlXbYWuoloWj,Nervous System,2017-07-28
6pmoTLfsPpn0wisT3YFJSN,Look Up Child,2018-09-07
7BrlhEO8dHiNmU8A1Ep9RZ,If the World Was Ending (feat. Julia Michaels),2019-10-17
39P7VD7qlg3Z0ltq60eHp7,I AM...SASHA FIERCE,2008-11-17
7iycyHwOW2plljYIK6I1Zo,Some Nights,2012-02-21
6KlxyxhXEDo1LdheFulN7h,As I Am (Expanded Edition),2007-11-09
097eYvf9NKjFnv4xA9s2oV,Back To Black,2006-10-27
4ow6xJwn49gpWz7iHpOzWY,"10,000 Hours (with Justin Bieber)",2019-10-04
6Blubl1glavmervPJa3QVs,Cheers to the Fall,2015-08-28
4zLOhyT4XIzyyl7KoSHWcE,Teenage Dream: The Complete Confection,2012-01-01
3XNK8vPk3O1rjhDZyOMJ6n,lovestrong.,2011-05-10
6FdNvoO5sF4EKwCX9je1MH,1000 Forms Of Fear (Deluxe Version),2015-05-04
4w177LbRYa3z07NifGptFp,Control,2020-03-13
58ufpQsJ1DS5kq4hhzQDiI,Unorthodox Jukebox,2012-12-07
2ODvWsOgouMbaA5xf0RkJe,Starboy,2016-11-25
2cWBwpqMsDJC1ZUwz813lo,The Eminem Show,2002-05-26
3T4tUhGYeRNVUGevb0wThu,÷ (Deluxe),2017-03-03
4rG0MhkU6UojACJxkMHIXB,Planet Pit (Deluxe Version),2011-06-17
1ER3B6zev5JEAaqhnyyfbf,Hunting High and Low,1985-06-01
5ppnlEoj4HdRRdRihnY3jU,"Oral Fixation, Vol. 2 (Expanded Edition)",2005-11-28
1RM6MGv6bcl6NrAG8PGoZk,Confessions (Expanded Edition),2004-03-23
3mNoFlD1wsoXfkljfFzExT,TALKING IS HARD,2014-12-02
0kBfgEilUFCMIQY5IOjG4t,Slippery When Wet,1986-08-16
2H6i2CrWgXE1HookLu8Au0,True,2013-01-01
0z7pVBGOD7HCIB7S8eLkLI,In The Zone,2003-11-13
5jNDWA19BJbE24x1UUJGRY,Sweet Dreams (Are Made Of This),1983-01-04
6fpLLJsDSSAlToEDW2jv4F,Animal (Expanded Edition),2010-01-01
6Fr2rQkZ383FcMqFyT7yPr,Purpose (Deluxe),2015-11-13
1V6a99EbTTIegOhWoPxYI9,Arrival,1976-01-01
48zisMeiXniWLzOQghbPqS,Motion,2014-10-31
4BxB8U8QgpR4UCvJ0moj8Z,Shock Value,2007-01-01
2F7tejLHzTqFq2XLol9ZGy,Global Warming: Meltdown (Deluxe Version),2012-01-01
0h2knr6qpiAq0tV5ri5JMF,The Days / Nights,2014-01-01
6A1F3Fkq5dYeYYNkXflcTX,Raymond v Raymond (Expanded Edition),2010-03-30
3WNxdumkSMGMJRhEgK80qx,...Baby One More Time (Digital Deluxe Version),1999-01-12
2tm3Ht61kqqRZtIYsBjxEj,Stankonia,2000-10-31
1qwlxZTNLe1jq3b0iidlue,The Fame,2008-01-01
4EUf4YyNjuXypWY6W5wEDm,Globalization,2014-11-21
48zisMeiXniWLzOQghbPqS,Motion,2014-10-31
5Vdzprr5cOqXQo44eHeV7t,Whitney,1987-06-02
2SByipSK8eZ2pasaIwwzhf,Don't Let Me Down,2016-02-05
1ePkYcH5ZQCb1b4tQeiEDj,Blackout,2007-10-25
4PgleR09JVnm3zY1fW3XBA,24K Magic,2016-11-17
1FvdZ1oizXwF9bxogujoF0,She's So Unusual,1983-10-14
2o2G49EPi4lua5zgxUKhLL,Reckless (30th Anniversary / Deluxe Edition),1984-11-05
2mumCpGmuE9iDeOvMx6XrB,The Papercut Chronicles II,2011-11-11
6SSSF9Y6MiPdQoxqBptrR2,Kiss,2012-01-01
5xrOcCoO3jkXRjHQjfESM6,Mad Love The Prequel,2018-06-29
4bTjdxhRRUiWfwj200f9Kl,Nothing but the Beat (Ultimate Edition),2012-12-07
2scB1uhcCI1TSf6b9TCZK3,FutureSex/LoveSounds,2006-09-12
1dgbFU08pXJXZhGPlybdMX,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],2009-01-01
6Fr2rQkZ383FcMqFyT7yPr,Purpose (Deluxe),2015-11-13
3JSWZWeTHF4HDGt5Eozdy7,Good Girl Gone Bad: Reloaded,2008-06-02
3x2jF7blR6bFHtk4MccsyJ,Spice,1996-01-01
1snrPQMoTrBsKl73wzSxbn,Hands All Over (Revised International Standard version),2010-01-01
5PmgtkodFl2Om3hMXONDll,Oops!... I Did It Again,2000-05-16
3KFWViJ1wIHAdOVLFTVzjD,Non-Stop Erotic Cabaret,1981-01-01
1qwlxZTNLe1jq3b0iidlue,The Fame,2008-01-01
48zisMeiXniWLzOQghbPqS,Motion,2014-10-31
2pidzXTaHV4WaIJYRxKDCH,The Massacre,2005-03-03
7iLuHJkrb9KHPkMgddYigh,Voulez-Vous,1979-01-01
3RKhRsifs4RWrqvWV1YpPY,Don't You Worry Child,2012-09-14
5XyJzEROSmup2TcWmVjTIt,Sugar,2015-09-25
6QPkyl04rXwTGlGlcYaRoW,Justified,2002-11-04
3JSWZWeTHF4HDGt5Eozdy7,Good Girl Gone Bad: Reloaded,2008-06-02
0jZfbz0dNfDjPSg0hYJNth,Believe,1998-01-01
4ObsEU7mIXbo2n9A31yfds,Rock Of The Westies,1975-10-24
4WzTXHp8bVKkKNu3UQ2Fqu,Fever,2001-10-01
32Bu3ETQhR1PFCj3ndDlYf,The Trinity,2005-09-26
7bdjtx1RTkWoSoOaIl7a8E,Settle (Special Edition),2013-06-03
7dqftJ3kas6D0VAdmt3k3V,Stories,2015-10-02
3sysiYphqNRQw7VKLCg1yE,Love?,2011-04-29
64Ky1tqKPfwxhJs6msphWd,9 To 5 And Odd Jobs,1980-01-01
5QJmKwPveBV4IwLlo4OcG4,No More Drama,2001-08-28
1yGbNOtRIgdIiGHOEBaZWf,1989 (Deluxe),2014-01-01
4FyGpObwABjn0o8Tdp7AZz,Music Of The Sun,2005-08-29
0vwDxngkhZuwNbcxzebCXI,Modjo (Remastered),2001-01-01
5UwIyIyFzkM7wKeGtRJPgB,The Sign,1993-12-24
7eLwoxxWs6lfkVYJGkGNbk,Wild Ones,2012-06-22
2ePFIvZKMe8zefATp9ofFA,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],2013-04-19
1OEGfToF7QbjUgyxMAnGXg,Levels,2011-10-28
1C2h7mLntPSeVYciMRTF4a,Thriller 25 Super Deluxe Edition,2008-02-08
2F7tejLHzTqFq2XLol9ZGy,Global Warming: Meltdown (Deluxe Version),2012-01-01
555qwe1qUgLdee80TZ2CQt,I Love Rock 'N' Roll (Expanded Edition),1981-11-18
6oxVabMIqCMJRYN1GqR3Vf,Dangerously In Love,2003-06-24
3pEgGUv379EDinvg1TN7Kt,This Is What You Came For,2016-04-29
76FXHQhTuT4QMIxfL09gX8,The Heist,2012-10-09
22F5ZYY1sxoJjk6HzZfmC1,Pink Friday: Roman Reloaded The Re-Up (Explicit Version),2012-01-01
2zGZLQiFl9UubtrVmtIkbi,Another Level,1996-09-09
1UQG78YJjaBySRMh0A8Uw7,Katrina & The Waves,1985-01-01
1TwNATuAqnNjTd5BSvFZlS,Only One Flo (Part 1),2010-11-24
4rG0MhkU6UojACJxkMHIXB,Planet Pit (Deluxe Version),2011-06-17
1kM6xcSYO5ASJaWgygznL7,Abba,1975-01-01
3ls7tE9D2SIvjTmRuEtsQY,Dare!,1981-01-01
40LbnfieVTWtHrK24WQeEB,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",2016-05-06
4RLVTxnuVN5ZWZqBFnaaQt,I Am,
48zisMeiXniWLzOQghbPqS,Motion,2014-10-31
1otwHKoQ5KPaiekpYk4tWh,Con Calma,2019-01-24
2hnaJ8ktG2FSP1EthsCo6N,Battleground (Deluxe Edition),2011-01-01
2U0b5MfkMUgzdvRUI69mya,Peace Is The Mission : Extended,2015-11-27
7eLwoxxWs6lfkVYJGkGNbk,Wild Ones,2012-06-22
4kEbcH3VT6NYfpv8Wkkk80,Cheese,2010-01-01
1Kw1bVd07oRqcjrcjQKC8T,Talk That Talk,2011-11-19
3REUXdj5OPKhuDTrTtCBU0,1984 (Remastered),1984-01-04
7gTFf2EWBONpjKVjpWbs5p,The Midsummer Station,2012-08-17
44hyrGuZKAvITbmrlhryf8,Replay,2009-08-18
6EVYTRG1drKdO8OnIQBeEj,My Everything (Deluxe),2014-08-22
3vcwGUl0WiJVssOR1dXEbe,Come Into My Life (The Album),1997-11-17
0BK4XIgJ3AublHWN48vNzS,What a Feelin',1983-11-02
5v7Icroz1sQsK2sQyLrWzE,Country Grammar,2000-06-27
13BmLGhVCLBn3XzKB8HIai,A Little Bit of Mambo,1999-07-19
2noRn2Aes5aoNVsU6iWThc,Discovery,2001-03-12
1hj1SYbJYdXloRiSjsCLXg,Raise!,1981-11-14
5Jkd47JEaCU1g4DcGBnHm3,The Final Countdown (Expanded Edition),1986-01-01
4DyMK9x2gnmRkRa16zHaEV,Laundry Service,2001-11-13
4sRexfGVnXMBJ1k5RW5WT8,Destination Calabria,2007-02-19
2U9ONknz1iFEK9drEKLx8v,Backstreet's Back,1997-08-12
43lok9zd7BW5CoYkXZs7S0,Celebration (double disc version),2009-09-18
3OALgjCs6Lqw41853v4wEQ,One Of The Boys,2008-06-17
5hMd4vAfSUT1cbYCnRUako,No Strings Attached,2000-03-21
4HUUHHXBXImwksfbSPqE7q,Nellyville,2002-06-25
5fLOHW1UXr1cJrnXiU3FBt,The Album,1977-01-01
3hHmYc6mrl6NkmRW1ZwYvm,Aquarium (Special Edition),1997-01-01
0V7TZQmJBgI81M9Z7GWxCI,Shock Value,2007-04-02
0Zp2eVzR9FW6lKX05lRpcu,Speak and Spell (Deluxe),1981-11-02
6iqFb4EhmlHHjJGFcRgJmQ,Staying Alive (Original Motion Picture Soundtrack),1977-12-13
6plavTFCGXv5vpy0jZVtOV,Return of the Mack,1996-04-22
2ZytN2cY4Zjrr9ukb2rqTP,Off the Wall,1979-08-10
1uyF93NDsuRn4LqZIl3lyY,Infinity 2008,2008-05-07
0bWYlK9rRmIB68icHx9PNR,Communion (Deluxe),2015-07-10
7fbHVufa1ZvEWWpDppEXHU,Who Loves You,1975-01-01
7rtYhYGbnV4OPbqIhendi8,Don't Worry (feat. Ray Dalton),2015-04-10
1k1Cr3nlJDa8pvwZUJ5xfj,Ricky Martin,1999-01-01
1eHyfkrIOVLGVnt5E4MD2j,Blurred Lines (Deluxe),2013-01-01
43lok9zd7BW5CoYkXZs7S0,Celebration (double disc version),2009-09-18
7thKR3tw162CqNqIRdwZ3z,Call on Me (Radio Mix),2004-09-10
7iJCy3T66FJmXT7LGVd3QA,Rejoice,1977-06-10
2i27N4YvO0SHfZtMyBUnj6,Get Up (Rattle) [feat. Far East Movement],2012-12-08
54DjkEN3wdCQgfCTZ9WjdB,Parade - Music from the Motion Picture Under the Cherry Moon,1986-03-31
4bTjdxhRRUiWfwj200f9Kl,Nothing but the Beat (Ultimate Edition),2012-12-07
3OALgjCs6Lqw41853v4wEQ,One Of The Boys,2008-06-17
1fXwOvaqIdkhp5F3fiFbCv,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) [Cedric Gervais Remix],2013-02-01
0eGvq1J5Ke7VlLLOYIlY4k,The Rokstarr Hits Collection,2010-01-01
0PMasrHdpaoIRuHuhHp72O,Born In The U.S.A.,1984-06-04
2esWeP8Ln1sXA0jbDmi3Zq,Big Willie Style,1997-10-03
2aMWSTZkHdS6mR28WtpuxY,We See The Same Sun,1996-05-17
0kVK9lFFTzhnEb4ETElbCD,Born to Be Alive (The Original),1978-01-01
7Kusf5plZjl76X5ARWJbNO,Music Sounds Better With You,1998-07-20
0ZjxizLeMyFEjR27JIvD99,Gangnam Style (강남스타일),2012-01-01
0D49RvtlLCKyxeDKDnBU2R,Sorry For Party Rocking,2011-01-01
0Y59j5oCvwTM2aNyPb6YpJ,All Around The World (La La La),2019-04-05
5UwIyIyFzkM7wKeGtRJPgB,The Sign,1993-12-24
53zV9rZ5yfWgigsmuJtYpG,PCD,2005-01-01
4r1WecJyt5FOhglysp9zhN,Please Hammer Don't Hurt 'Em,1990-02-20
6o3pySsbnUSjfJvLFSMZgz,Billy Ocean (Expanded Edition),1976-01-05
5DA2dJgKERij9OVWbJDZDj,Sex & Violins,1994-08-12
6LY3AerY6KNGOPsNPL63Kk,Born This Way (International Special Edition Version),2011-05-23
3meZFplbMmji648oWUNEfQ,Rockabye (feat. Sean Paul & Anne-Marie),2016-10-21
0tRVSbmOwilUucqjzU0fQw,Forever,2015-05-22
2AclHzFubT46QrjWFSfkk9,Living In The Background,1985-01-01
6rrPmmb2lQd5pNRL6HKBZx,The Rhythm of the Night,1994-01-01
5YLRVHDVRw3QqWbeTGpC5B,So Good,2017-03-17
20O6lfaDAoMhUj5TAvVbb6,Vanilla Ice Is Back! - Hip Hop Classics,2008-11-04
3sgTZuoyovg4bR5iTgQoo3,Beanie,2023-11-28
2rhNQbqRNxiNQkDXTffe1V,Beatopia,2022-07-15
3fIxJzinc2MADbgfkLrmYY,Good God!,2022-09-23
4kkVGtCqE2NiAKosri9Rnd,Immunity,2019-08-02
2uNZ0G4uxGlzuqULW6lQnF,Tip Toe,2023-06-20
4NNq2vwTapv4fSJcrZbPH7,This Old Dog,2017-05-05
3yLxcdaNKhpogNECAju75d,i'll be okay,2022-08-05
6DxidEI7EhF8md8ev83iNY,Jinx,2019-06-14
7E5bHNtTN25JAw8vJALDz9,4EVER,2018-04-27
424bxvpYyNDM2DFFibeKs0,I Know I'm Funny haha,2021-06-25
14cEutEbb3i2vDp3ZopdJf,i wanna be your girlfriend,2018-03-02
6hPkbAV3ZXpGZBGUvL6jVM,Hybrid Theory (Bonus Edition),2000-01-01
6W0Gabv5f3ugnckc6YgfJQ,The Emptiness Machine,2024-09-05
6rjpYHZwFktbc0RCiTfEG6,Unheard,2024-03-22
78guAsers0klWl6RwzgDLd,Audioslave,2002-11-17
78bpIziExqiI9qztvNFlQu,AM,2013-09-09
2Y9IRtehByVkegoD7TcLfi,Californication (Deluxe Edition),1999-06-08
4UMjBXcRqIgMZ1XumU2x5T,Dizzy up the Girl,1998-01-01
3cQO7jp5S9qLBoIVtbkSM1,Blurryface,2015-05-15
2Y9IRtehByVkegoD7TcLfi,Californication (Deluxe Edition),1999-06-08
2tlTBLz2w52rpGCLBGyGw6,Minutes to Midnight,2007-05-14
70iJhodSPkl7FR1VW4n0KF,Decode,2008-11-04
0f7R0jf0pcTb6K6IVVPcMD,Meteora (Bonus Edition),2003-09-16
44ePwTuWK88vnalqutqJEG,Fever To Tell (Deluxe Remastered),2003-04-29
4XHIjbhjRmqWlosjj5rqSI,LIVING THINGS,2012-06-19
30ly6F6Xl0TKmyBCU50Khv,The Colour And The Shape,1997-05-20
1fqibtpI0bwD73uQGeEnhn,Transformers: Revenge Of The Fallen The Album,2009-06-12
1AHZd3C3S8m8fFrhFxyk79,21st Century Breakdown,2009-05-15
0MlTOiC5ZYKFGeZ8h3D4rd,Hopes And Fears,2004-05-10
2tlTBLz2w52rpGCLBGyGw6,Minutes to Midnight,2007-05-14
0FZK97MXMm5mUQ8mtudjuK,The Black Parade,2006-10-23
2Y9IRtehByVkegoD7TcLfi,Californication (Deluxe Edition),1999-06-08
2A4zIVdm7JjHaNo9cop985,Death to the Pixies,1997-10-06
4XHIjbhjRmqWlosjj5rqSI,LIVING THINGS,2012-06-19
6deiaArbeoqp1xPEGdEKp1,By the Way (Deluxe Edition),2002-07-09
5B4PYA7wNN4WdEXdIJu58a,Ten,1991-08-27
13btXEnBerpA1UjIVtsMAR,Maybe You've Been Brainwashed Too,1998-01-01
1DFNeS38zvoPkx9wwMEwbc,THE LONELIEST,2022-10-07
7H814Cg8HV0qpoMheYbhNn,Cage The Elephant (Expanded Edition),2009-03-24
7xl50xr9NDkd3i2kBbzsNZ,Stadium Arcadium,2006-05-09
0lw68yx3MhKflWFqCsGkIs,Black Holes and Revelations,2006-06-19
5B4PYA7wNN4WdEXdIJu58a,Ten,1991-08-27
0Ypo27qP4udOQKGfNT48hn,Transmissions (Deluxe Version),2014-01-01
0eFHYz8NmK75zSplL5qlfM,The Resistance,2009-09-10
5CZR6ljD0x9fTiS4mh9wMp,Only By The Night,2008-09-23
7xl50xr9NDkd3i2kBbzsNZ,Stadium Arcadium,2006-05-09
1xz1n7gyY02veDxH50SQHQ,Chit Chat,2016-11-04
0RHX9XECH8IVI3LNgWDpmQ,A Rush of Blood to the Head,2002-08-27
2pCfqddO9tLKRz3wzSNGsZ,Them Vs. You Vs. Me (Deluxe Edition),2007-01-01
1AHZd3C3S8m8fFrhFxyk79,21st Century Breakdown,2009-05-15
58NXIEYqmq5dQHg9nV9duM,Dirt (2022 Remaster),1992-09-29
1J9W7Fkg34vdOVa8gR7dx7,Dead Letters,2003-03-24
0vi5ePiEHrGZJF7QhnDW2z,Franz Ferdinand,2004-02-16
401V2sVeZfq8bjBqojsPRb,Candlebox,1993-07-16
4w3NeXtywU398NYW4903rY,Songs For The Deaf,2002-01-01
6qRV8jXFV1fZG0TizFOuTE,"Kiss Me, Kiss Me, Kiss Me",1987-01-01
6deiaArbeoqp1xPEGdEKp1,By the Way (Deluxe Edition),2002-07-09
4R6FV9NSzhPihHR0h4pI93,From Zero,2024-11-15
287QQ922OsJYh8aFNGdJG5,Romance,2024-08-23
5oT7xqbRbQCevZ0XC5aBFu,This Is How Tomorrow Moves,2024-08-09
4R6FV9NSzhPihHR0h4pI93,From Zero,2024-11-15
16Su3EUFLPqWVyrwN1q5wO,Fear of the Dark (2015 Remaster),1992-01-01
1aGapZGHBovnmhwqVNI6JZ,Kill 'Em All (Remastered),1983-07-24
5szY4sBOSD6IFjFN1RtWTe,Cowboys from Hell,1990-07-20
2Lq2qX3hYhiuPckC8Flj21,Master Of Puppets (Remastered),1986-03-03
7I9Wh2IgvI3Nnr8Z1ZSWby,Piece of Mind (2015 Remaster),1983-01-01
7kW0cpKgSVsEqcc8xgbSb0,Vulgar Display of Power,1992-02-21
6jWde94ln40epKIQCd8XUh,Toxicity,2001-09-04
7D3XFJlfZIkmGWqZXm2X8z,Korn,1994-10-11
6Eycw3dwcDMEFSqkUvLQ7g,...And Justice For All,1988-08-25
3elIDlrTtrgKfbxYVgp3uW,Danzig,1988-01-01
5szY4sBOSD6IFjFN1RtWTe,Cowboys from Hell,1990-07-20
4ZDBQSIDIZRUBOG2OHcN3T,Vol. 3: The Subliminal Verses,2004-01-01
2Kh43m04B1UkVcpcRa1Zug,Metallica,1991-08-12
0ks45m1bsP2JsZpM5D2FFA,Hail to the King,2013-08-23
0gsiszk6JWYwAyGvaTTud4,Follow The Leader,1998-08-18
2B4lHoTCpWbxQPTZmCOjnH,Hellbilly Deluxe,1998-01-01
7vfuTRXIAYJz5Uc8SddnTr,Nightmare,2010-07-23
7o4UsmV37Sg5It2Eb7vHzu,Around the Fur,1997-10-27
5l5m1hnH4punS1GQXgEi3T,Lateralus,2001-05-15
3zXjR3y2dUWklKmmp6lEhy,Let Go,2002-06-04
3PWEGZ6CYvXRnr0JCECsDe,Move Along,2005-01-01
0UJhhj5bn5AGAjryFnhueP,Bleed American,2001-07-17
3BCMpDOcQlbCZpf5vnTadZ,When The World Comes Down,2008-01-01
43jBR9MNJk5AUuB56M0pRF,A Hangover You Don't Deserve,2004-01-01
6TZp52tXShLQbq8yNMxqNT,Welcome Interstate Managers,2003-01-01
71rziY9eLo1tA2dBMxrwhc,Riot!,2007-06-11
3lFQ9ihSNR5YD0yi0yTzdC,The Open Door,2006-01-01
3zXjR3y2dUWklKmmp6lEhy,Let Go,2002-06-04
3zXjR3y2dUWklKmmp6lEhy,Let Go,2002-06-04
